sgRNA	gene	CRISPR_C6596653.sample	ERS717283.plasmid
WASF1_CCDS5080.1_ex2_6:110424685-110424708:+_5-1	WASF1	140	224
MTHFSD_CCDS42211.1_ex3_16:86580226-86580249:-_5-3	MTHFSD	393	434
APOBEC3A_CCDS13981.1_ex2_22:39357468-39357491:+_5-5	APOBEC3A	460	443
TIGD7_CCDS10500.1_ex0_16:3350311-3350334:+_5-4	TIGD7	695	559
SSBP1_CCDS5866.1_ex2_7:141443455-141443478:+_5-3	SSBP1	134	558
G2E3_CCDS9638.1_ex3_14:31061632-31061655:-_5-2	G2E3	157	193
GIPC2_CCDS685.1_ex3_1:78585102-78585125:+_5-5	GIPC2	0	18
CFI_CCDS34049.1_ex11_4:110687842-110687865:+_5-4	CFI	123	18
RFC5_CCDS41843.2_ex5_12:118462724-118462747:-_5-5	RFC5	0	399
ATP6V1E2_CCDS1826.1_ex0_2:46739696-46739719:+_5-5	ATP6V1E2	413	509
YDJC_CCDS33613.1_ex2_22:21983686-21983709:-_5-2	YDJC	336	548
SENP5_CCDS3322.1_ex0_3:196612946-196612969:-_5-5	SENP5	785	388
CS_CCDS8913.1_ex5_12:56676202-56676225:-_5-3	CS	0	3
BRD4_CCDS12328.1_ex15_19:15376420-15376443:+_5-3	BRD4	55	270
CCDC90B_CCDS66190.1_ex5_11:82985680-82985703:-_8-5	CCDC90B	358	211
SLC16A5_CCDS11713.1_ex1_17:73094244-73094267:-_5-1	SLC16A5	540	358
PGLYRP3_CCDS1035.1_ex5_1:153279636-153279659:-_5-3	PGLYRP3	790	651
NSUN4_CCDS534.1_ex1_1:46810627-46810650:+_5-1	NSUN4	87	234
COL11A1_CCDS53348.1_ex57_1:103484398-103484421:-_5-3	COL11A1	222	263
SMAD9_CCDS45032.1_ex4_13:37446864-37446887:+_5-2	SMAD9	562	569
TTLL9_CCDS42863.1_ex3_20:30496410-30496433:+_5-1	TTLL9	638	499
CENPN_CCDS10931.1_ex0_16:81045693-81045716:+_5-2	CENPN	2	582
YBX2_CCDS11098.1_ex4_17:7194447-7194470:-_5-3	YBX2	409	384
DR1_CCDS744.1_ex0_1:93812273-93812296:+_5-1	DR1	284	686
KDM5C_CCDS14351.1_ex22_X:53247012-53247035:+_5-5	KDM5C	107	111
TMEM247_CCDS56117.1_ex1_2:46707617-46707640:-_5-2	TMEM247	1192	685
RAP1B_CCDS58253.1_ex2_12:69047915-69047938:+_9-4	RAP1B	13	12
KIAA0100_CCDS32595.1_ex22_17:26960984-26961007:+_5-1	KIAA0100	448	532
ANKRD65_CCDS55558.1_ex1_1:1355866-1355889:-_9-3	ANKRD65	182	314
AARS_CCDS32474.1_ex10_16:70298929-70298952:-_5-1	AARS	20	384
WNK3_CCDS14357.1_ex8_X:54276519-54276542:+_5-1	WNK3	782	637
ALG3_CCDS46967.1_ex5_3:183963130-183963153:+_5-2	ALG3	248	83
CHCHD2_CCDS5526.1_ex2_7:56172079-56172102:+_5-5	CHCHD2	97	181
RPS8_CCDS513.1_ex3_1:45243395-45243418:-_5-4	RPS8	52	420
POLL_CCDS7513.1_ex6_10:103345857-103345880:-_5-4	POLL	1327	701
CFLAR_CCDS2337.1_ex2_2:202000705-202000728:-_8-4	CFLAR	47	112
NBPF4_CCDS44182.1_ex9_1:108781426-108781449:-_5-4	NBPF4	679	862
CLK1_CCDS2331.1_ex11_2:201726467-201726490:-_5-5	CLK1	553	543
NF1_CCDS11264.1_ex4_17:29496993-29497016:+_5-3	NF1	32	56
MARCKS_CCDS5101.1_ex1_6:114181104-114181127:+_5-4	MARCKS	750	685
RNASE9_CCDS32036.1_ex0_14:21024962-21024985:-_5-4	RNASE9	35	49
RPS27L_CCDS42048.1_ex2_15:63448626-63448649:-_5-5	RPS27L	3	5
TMEM170A_CCDS10917.1_ex2_16:75498380-75498403:+_5-4	TMEM170A	498	376
HIST1H1T_CCDS34349.1_ex0_6:26108016-26108039:-_5-1	HIST1H1T	441	212
HOXC10_CCDS8868.1_ex0_12:54379245-54379268:-_5-2	HOXC10	532	362
CPN2_CCDS33920.1_ex0_3:194063238-194063261:-_5-4	CPN2	369	419
TDP1_CCDS9888.1_ex5_14:90446913-90446936:-_5-4	TDP1	90	184
ARHGAP10_CCDS34075.1_ex8_4:148800384-148800407:-_5-4	ARHGAP10	732	431
IPO13_CCDS503.1_ex5_1:44422929-44422952:-_5-4	IPO13	26	451
GMPPA_CCDS2441.1_ex3_2:220366617-220366640:+_5-2	GMPPA	623	470
ADAM21_CCDS9804.1_ex0_14:70925016-70925039:+_5-4	ADAM21	56	147
IFNAR2_CCDS13621.1_ex3_21:34619075-34619098:+_5-2	IFNAR2	325	299
TPR_CCDS41446.1_ex49_1:186342550-186342573:-_5-4	TPR	221	467
TTC16_CCDS6875.1_ex8_9:130487061-130487084:-_5-5	TTC16	376	345
SCN4A_CCDS45761.1_ex23_17:62049981-62050004:-_5-5	SCN4A	790	783
TMEM65_CCDS6348.1_ex3_8:125335588-125335611:+_5-2	TMEM65	0	2
CD200R1_CCDS2969.1_ex5_3:112649951-112649974:-_7-6	CD200R1	109	233
LRP3_CCDS12430.1_ex4_19:33696424-33696447:+_5-4	LRP3	1001	1011
CRISPLD2_CCDS10949.1_ex2_16:84883011-84883034:+_5-2	CRISPLD2	526	597
AURKB_CCDS11134.1_ex3_17:8110124-8110147:-_5-2	AURKB	10	750
SDAD1_CCDS3573.2_ex12_4:76891460-76891483:-_5-2	SDAD1	30	397
KCNV2_CCDS6447.1_ex0_9:2718445-2718468:+_5-5	KCNV2	919	648
PHKA2_CCDS14190.1_ex31_X:18972461-18972484:+_5-5	PHKA2	657	618
C14orf93_CCDS61399.1_ex4_14:23465202-23465225:-_5-2	C14orf93	749	684
NR0B1_CCDS14223.1_ex1_X:30326807-30326830:-_5-1	NR0B1	296	559
PHF19_CCDS35116.1_ex4_9:123624882-123624905:+_13-1	PHF19	95	448
MERTK_CCDS2094.1_ex3_2:112705122-112705145:-_5-2	MERTK	239	301
TMEM99_CCDS42319.1_ex0_17:38991026-38991049:+_5-4	TMEM99	227	342
MACROD2_CCDS13120.2_ex12_20:15948269-15948292:-_7-6	MACROD2	287	229
PCGF3_CCDS3339.2_ex1_4:728800-728823:-_5-1	PCGF3	453	625
SSTR5_CCDS10429.1_ex0_16:1129392-1129415:+_5-5	SSTR5	555	494
LACC1_CCDS9391.1_ex0_13:44455425-44455448:+_5-2	LACC1	19	25
UNC5B_CCDS58083.1_ex2_10:73044602-73044625:-_5-1	UNC5B	666	759
BMP10_CCDS1890.1_ex0_2:69093396-69093419:-_5-1	BMP10	340	323
F2_CCDS31476.1_ex6_11:46747686-46747709:-_5-5	F2	650	603
ARSH_CCDS35198.1_ex1_X:2928170-2928193:+_5-2	ARSH	611	440
PRMT2_CCDS13737.1_ex2_21:48064378-48064401:+_5-4	PRMT2	895	650
PIK3R4_CCDS3067.1_ex16_3:130452796-130452819:-_5-4	PIK3R4	22	148
MLYCD_CCDS42206.1_ex1_16:83940637-83940660:+_5-3	MLYCD	111	138
TNXB_CCDS4736.1_ex9_6:32011539-32011562:-_5-2	TNXB	223	297
TTC9C_CCDS8033.1_ex1_11:62502941-62502964:+_5-5	TTC9C	304	321
CLK2_CCDS1107.1_ex11_1:155240597-155240620:-_5-5	CLK2	661	702
IKBKE_CCDS30996.1_ex3_1:206649674-206649697:+_5-4	IKBKE	656	700
CDCA4_CCDS9996.1_ex0_14:105478052-105478075:-_5-5	CDCA4	428	312
PRR4_CCDS41756.1_ex1_12:11000969-11000992:-_9-9	PRR4	146	164
KCNH6_CCDS11638.1_ex4_17:61611650-61611673:+_5-3	KCNH6	954	934
SLC31A2_CCDS6788.1_ex2_9:115923825-115923848:+_5-2	SLC31A2	217	179
TARBP1_CCDS1601.1_ex16_1:234569280-234569303:-_5-1	TARBP1	378	236
PFKFB3_CCDS44353.1_ex2_10:6257238-6257261:+_5-2	PFKFB3	947	735
HDAC4_CCDS2529.1_ex19_2:240066321-240066344:+_5-2	HDAC4	544	447
ARL13B_CCDS2924.1_ex1_3:93754267-93754290:-_5-1	ARL13B	248	160
ATP2B3_CCDS14722.1_ex8_X:152815049-152815072:+_5-5	ATP2B3	668	548
SPRY3_CCDS14769.4_ex0_Y:59107273-59107296:-_5-4	SPRY3	678	402
HSDL2_CCDS43864.1_ex2_9:115167893-115167916:+_5-1	HSDL2	10	14
CORO1C_CCDS61236.1_ex7_12:109055876-109055899:+_5-3	CORO1C	365	411
NAA16_CCDS45044.1_ex5_13:41899880-41899903:+_5-5	NAA16	205	190
MRPL28_CCDS32349.1_ex4_16:419929-419952:-_5-2	MRPL28	3	87
SPATA5L1_CCDS10123.1_ex0_15:45695001-45695024:+_5-3	SPATA5L1	23	146
TPSD1_CCDS10432.1_ex2_16:1306899-1306922:+_4-4	TPSD1	518	594
MYOZ1_CCDS7330.1_ex3_10:75397586-75397609:-_5-4	MYOZ1	850	827
C2orf68_CCDS42704.1_ex3_2:85839014-85839037:-_5-5	C2orf68	499	486
ASPA_CCDS11028.1_ex2_17:3386804-3386827:-_5-3	ASPA	150	212
DIS3L2_CCDS42834.1_ex2_2:232889031-232889054:-_5-3	DIS3L2	129	144
DDX43_CCDS4977.1_ex6_6:74116122-74116145:+_5-3	DDX43	152	190
REEP1_CCDS1989.1_ex1_2:86459906-86459929:+_11-3	REEP1	507	553
LNX1_CCDS3492.1_ex5_4:54362542-54362565:+_5-1	LNX1	596	596
LPIN3_CCDS33469.1_ex0_20:39974586-39974609:-_5-1	LPIN3	783	547
TIMM17A_CCDS1417.1_ex2_1:201926689-201926712:-_5-2	TIMM17A	543	439
MTMR4_CCDS11608.1_ex14_17:56588846-56588869:+_5-5	MTMR4	480	527
ATP2B4_CCDS1440.1_ex9_1:203678615-203678638:-_5-5	ATP2B4	470	498
INPPL1_CCDS8213.1_ex4_11:71940243-71940266:+_5-3	INPPL1	1877	1303
CTDP1_CCDS12017.1_ex3_18:77457887-77457910:+_5-4	CTDP1	1	374
SRBD1_CCDS1823.1_ex11_2:45789875-45789898:-_5-3	SRBD1	17	536
ARMC1_CCDS6181.1_ex1_8:66517524-66517547:+_6-1	ARMC1	163	256
C1orf194_CCDS41364.1_ex2_1:109649698-109649721:+_5-3	C1orf194	137	290
RCL1_CCDS6456.1_ex6_9:4844584-4844607:+_5-5	RCL1	13	410
AKAP13_CCDS32319.1_ex1_15:86064747-86064770:-_5-1	AKAP13	166	241
TPM3_CCDS1060.1_ex5_1:154145666-154145689:-_9-6	TPM3	276	295
OXNAD1_CCDS2630.1_ex2_3:16327926-16327949:+_5-3	OXNAD1	0	0
PDXK_CCDS13699.1_ex3_21:45163592-45163615:+_5-1	PDXK	31	60
SLC34A2_CCDS3435.1_ex7_4:25673218-25673241:-_5-4	SLC34A2	791	669
TBC1D29_CCDS32606.1_ex4_17:28890219-28890242:-_5-3	TBC1D29	553	723
PLCB1_CCDS13102.1_ex2_20:8352065-8352088:-_5-1	PLCB1	964	751
HOXA1_CCDS5401.1_ex1_7:27135424-27135447:+_5-4	HOXA1	113	257
RXFP3_CCDS3900.1_ex0_5:33937368-33937391:-_5-4	RXFP3	559	397
GPAA1_CCDS43776.1_ex2_8:145138390-145138413:-_5-4	GPAA1	0	1
DCAF12L1_CCDS14610.1_ex0_X:125685659-125685682:+_5-2	DCAF12L1	254	204
C11orf44_CCDS8489.1_ex0_11:130543067-130543090:-_5-4	C11orf44	180	265
LRGUK_CCDS5830.1_ex7_7:133859346-133859369:-_5-5	LRGUK	178	242
ATHL1_CCDS31322.2_ex0_11:289937-289960:+_5-1	ATHL1	64	90
C1orf228_CCDS53311.1_ex2_1:45163778-45163801:-_5-3	C1orf228	190	167
CXCL12_CCDS60518.1_ex0_10:44868477-44868500:-_11-1	CXCL12	726	667
NASP_CCDS524.1_ex7_1:46079766-46079789:+_5-3	NASP	7	89
DGKB_CCDS47547.1_ex19_7:14741326-14741349:-_5-5	DGKB	675	352
SLC1A2_CCDS31459.1_ex6_11:35327743-35327766:+_5-1	SLC1A2	783	532
C5orf60_CCDS47353.1_ex4_5:179071876-179071899:+_5-4	C5orf60	101	166
PPP1R35_CCDS5694.1_ex2_7:100033546-100033569:+_5-2	PPP1R35	838	814
WAS_CCDS14303.1_ex1_X:48542796-48542819:-_5-2	WAS	475	362
PLEKHS1_CCDS53580.1_ex5_10:115529598-115529621:-_5-3	PLEKHS1	594	496
C16orf13_CCDS32352.1_ex2_16:686155-686178:+_5-4	C16orf13	539	558
GYS2_CCDS8690.1_ex12_12:21727173-21727196:-_5-3	GYS2	1176	803
R3HDML_CCDS13329.1_ex1_20:42969878-42969901:-_5-3	R3HDML	1459	985
DRP2_CCDS14480.2_ex4_X:100496759-100496782:-_5-1	DRP2	731	580
NR2F6_CCDS12352.1_ex3_19:17355849-17355872:-_5-5	NR2F6	893	840
CES2_CCDS10825.1_ex3_16:66974138-66974161:-_5-4	CES2	783	687
ACTL7B_CCDS6771.1_ex0_9:111618081-111618104:+_5-5	ACTL7B	593	425
USP15_CCDS58250.1_ex2_12:62696580-62696603:-_5-3	USP15	51	80
UBA2_CCDS12439.1_ex7_19:34935962-34935985:+_5-5	UBA2	1	13
EPHA6_CCDS46876.1_ex10_3:97251271-97251294:+_5-5	EPHA6	268	314
ZNF185_CCDS48184.1_ex8_X:152089270-152089293:+_10-3	ZNF185	319	358
LRSAM1_CCDS55347.1_ex5_9:130223487-130223510:-_5-1	LRSAM1	320	228
MAOA_CCDS14260.1_ex7_X:43591039-43591062:-_5-3	MAOA	486	402
ZNF605_CCDS31938.1_ex0_12:133503597-133503620:-_5-4	ZNF605	198	244
COMMD2_CCDS3145.1_ex1_3:149468625-149468648:-_5-1	COMMD2	146	124
DCT_CCDS45060.1_ex9_13:95131364-95131387:+_5-5	DCT	1246	933
MRPL20_CCDS26.1_ex1_1:1341214-1341237:+_5-2	MRPL20	102	304
ZNF567_CCDS12495.1_ex1_19:37203735-37203758:-_5-1	ZNF567	161	94
VPS33B_CCDS10369.1_ex20_15:91560223-91560246:-_5-4	VPS33B	214	125
SGSM1_CCDS46674.1_ex8_22:25255723-25255746:-_5-3	SGSM1	603	769
ZNF703_CCDS6094.1_ex0_8:37553627-37553650:+_5-1	ZNF703	588	501
DCBLD1_CCDS34522.1_ex7_6:117859794-117859817:-_5-5	DCBLD1	476	172
APOA2_CCDS1226.1_ex1_1:161192729-161192752:+_5-3	APOA2	712	467
EXTL1_CCDS271.1_ex0_1:26349428-26349451:+_5-1	EXTL1	921	666
CYBRD1_CCDS2244.1_ex0_2:172379141-172379164:+_9-1	CYBRD1	797	463
MC3R_CCDS13449.2_ex0_20:54824033-54824056:-_5-1	MC3R	541	311
C9orf91_CCDS6808.1_ex2_9:117389252-117389275:+_5-4	C9orf91	1301	989
TRAP1_CCDS10508.1_ex9_16:3724416-3724439:+_5-2	TRAP1	423	471
GPATCH11_CCDS1785.3_ex6_2:37321219-37321242:+_8-7	GPATCH11	324	306
UCP1_CCDS3753.1_ex4_4:141489094-141489117:+_5-5	UCP1	638	680
TFEC_CCDS34738.1_ex4_7:115596806-115596829:-_5-5	TFEC	82	97
WNT8B_CCDS7494.1_ex3_10:102240740-102240763:+_5-2	WNT8B	842	607
CCAR1_CCDS60547.1_ex10_10:70515183-70515206:-_5-4	CCAR1	291	635
SULF1_CCDS6204.1_ex3_8:70501281-70501304:-_5-2	SULF1	363	288
FOXA3_CCDS12677.1_ex1_19:46375399-46375422:+_5-2	FOXA3	584	666
MED28_CCDS33963.1_ex0_4:17616376-17616399:-_5-1	MED28	272	587
PCYOX1L_CCDS4296.1_ex3_5:148745707-148745730:-_5-5	PCYOX1L	243	394
ARL5C_CCDS45664.1_ex2_17:37317549-37317572:-_5-2	ARL5C	656	796
FGF2_CCDS34059.1_ex0_4:123748068-123748091:-_5-1	FGF2	745	518
SLITRK3_CCDS3197.1_ex0_3:164907710-164907733:+_5-2	SLITRK3	361	344
DDX1_CCDS1686.1_ex14_2:15757397-15757420:+_5-5	DDX1	74	192
TMEM169_CCDS2401.1_ex1_2:216964806-216964829:+_5-5	TMEM169	488	468
COX5B_CCDS2032.1_ex2_2:98263875-98263898:+_5-5	COX5B	0	70
DNASE1_CCDS10507.1_ex2_16:3706167-3706190:+_5-2	DNASE1	496	511
AP1S2_CCDS14173.1_ex3_X:15870524-15870547:-_5-5	AP1S2	296	531
RHEBL1_CCDS8778.1_ex5_12:49460767-49460790:-_5-4	RHEBL1	110	146
CYTH2_CCDS12722.1_ex1_19:48973694-48973717:-_5-1	CYTH2	1037	1092
HSPB8_CCDS9189.1_ex0_12:119617297-119617320:-_5-3	HSPB8	854	809
LCA5_CCDS4990.1_ex5_6:80223389-80223412:+_5-4	LCA5	563	352
KDM2B_CCDS41849.1_ex10_12:121891071-121891094:-_5-2	KDM2B	718	415
DCUN1D1_CCDS3240.1_ex4_3:182681696-182681719:-_5-1	DCUN1D1	243	274
ADAM19_CCDS4338.1_ex12_5:156932788-156932811:-_5-2	ADAM19	771	465
KRT33A_CCDS11388.1_ex5_17:39505632-39505655:+_5-2	KRT33A	545	692
TECRL_CCDS33990.1_ex7_4:65180369-65180392:-_5-2	TECRL	365	391
ANKLE1_CCDS62595.1_ex1_19:17393008-17393031:-_5-2	ANKLE1	1265	1031
TAF4_CCDS33500.1_ex14_20:60639722-60639745:-_5-2	TAF4	467	367
SYNJ2_CCDS5254.1_ex10_6:158485901-158485924:+_5-4	SYNJ2	792	751
NOG_CCDS11589.1_ex0_17:54671799-54671822:-_5-2	NOG	488	524
VAMP5_CCDS1980.1_ex1_2:85818969-85818992:-_5-2	VAMP5	259	456
GPR135_CCDS9738.1_ex0_14:59931568-59931591:+_5-4	GPR135	646	683
DNAJC5_CCDS13546.1_ex1_20:62560750-62560773:-_5-3	DNAJC5	444	379
SMCO3_CCDS41759.1_ex0_12:14959209-14959232:+_5-1	SMCO3	354	449
ZNF879_CCDS47352.1_ex3_5:178459278-178459301:+_5-1	ZNF879	181	265
CNTNAP3B_CCDS55312.1_ex11_9:43853544-43853567:-_5-4	CNTNAP3B	115	90
PRAMEF22_CCDS41256.1_ex1_1:13036607-13036630:+_5-5	PRAMEF22	427	502
DDAH2_CCDS4718.1_ex5_6:31696637-31696660:+_5-3	DDAH2	782	766
LPAR5_CCDS8553.1_ex0_12:6730221-6730244:-_5-4	LPAR5	290	303
LEPREL2_CCDS61027.1_ex0_12:6937730-6937753:+_5-1	LEPREL2	798	799
UQCRC1_CCDS2774.1_ex11_3:48646683-48646706:-_5-5	UQCRC1	426	702
MAGEH1_CCDS14369.1_ex0_X:55479253-55479276:+_5-5	MAGEH1	616	707
LMAN2_CCDS4417.1_ex7_5:176778502-176778525:-_5-5	LMAN2	230	240
PIP5K1C_CCDS32872.1_ex12_19:3656511-3656534:-_5-3	PIP5K1C	888	540
IL34_CCDS10895.1_ex4_16:70693536-70693559:-_5-5	IL34	382	344
SPRTN_CCDS1594.1_ex0_1:231474290-231474313:+_5-4	SPRTN	80	654
CCND3_CCDS47425.1_ex0_6:41903788-41903811:-_15-1	CCND3	517	380
SERPINE2_CCDS2460.1_ex5_2:224856671-224856694:+_5-2	SERPINE2	344	187
TSPAN2_CCDS881.1_ex3_1:115601560-115601583:+_5-1	TSPAN2	60	32
RFX8_CCDS46376.1_ex7_2:102035409-102035432:+_5-3	RFX8	940	653
POLR2A_CCDS32548.1_ex13_17:7404924-7404947:-_5-2	POLR2A	0	300
FUT6_CCDS12152.1_ex0_19:5831948-5831971:+_5-1	FUT6	473	599
RMI2_CCDS10548.1_ex0_16:11439595-11439618:-_5-5	RMI2	778	789
CNOT2_CCDS31857.1_ex3_12:70723203-70723226:+_5-2	CNOT2	220	438
GPS1_CCDS11800.1_ex2_17:80011849-80011872:-_5-2	GPS1	114	325
VRK2_CCDS1859.1_ex4_2:58315559-58315582:+_5-4	VRK2	278	147
HP_CCDS45524.1_ex2_16:72090446-72090469:-_4-1	HP	796	706
TTLL5_CCDS32124.1_ex5_14:76165529-76165552:+_5-3	TTLL5	388	322
SDE2_CCDS41473.1_ex5_1:226182965-226182988:-_5-4	SDE2	15	425
SLC25A10_CCDS11786.1_ex3_17:79682749-79682772:+_5-4	SLC25A10	523	579
WNT5A_CCDS46850.1_ex2_3:55513396-55513419:-_5-3	WNT5A	351	387
PDYN_CCDS13023.1_ex0_20:1961265-1961288:+_5-1	PDYN	607	413
CCDC65_CCDS8772.1_ex1_12:49298847-49298870:+_5-2	CCDC65	333	256
PMS2_CCDS5343.1_ex9_7:6038823-6038846:-_5-4	PMS2	536	489
SIX4_CCDS9749.2_ex2_14:61189928-61189951:+_5-1	SIX4	1038	780
APEX2_CCDS14365.1_ex3_X:55029464-55029487:-_5-3	APEX2	454	493
POU4F3_CCDS4281.1_ex1_5:145719190-145719213:-_5-2	POU4F3	956	676
NINJ2_CCDS8505.1_ex1_12:675306-675329:+_5-4	NINJ2	657	751
AK9_CCDS5077.1_ex7_6:109993201-109993224:+_5-4	AK9	216	108
CELA3B_CCDS219.1_ex3_1:22307594-22307617:+_4-4	CELA3B	427	280
BCL7B_CCDS5550.1_ex3_7:72957927-72957950:-_5-3	BCL7B	458	186
CD44_CCDS31455.1_ex1_11:35198206-35198229:-_5-3	CD44	337	333
TMCO4_CCDS198.1_ex4_1:20066385-20066408:-_5-1	TMCO4	407	417
ZNF543_CCDS33130.1_ex3_19:57839876-57839899:-_5-5	ZNF543	373	397
C1orf101_CCDS1625.1_ex8_1:244715786-244715809:-_5-2	C1orf101	567	384
FAM211B_CCDS42991.1_ex0_22:24982134-24982157:-_5-1	FAM211B	573	607
FAM49A_CCDS1688.1_ex7_2:16745282-16745305:+_5-4	FAM49A	267	175
POU4F1_CCDS31996.1_ex0_13:79176548-79176571:+_5-4	POU4F1	658	677
NNAT_CCDS13296.1_ex1_20:36150793-36150816:+_7-2	NNAT	300	379
KBTBD11_CCDS34795.1_ex0_8:1950165-1950188:-_5-4	KBTBD11	664	526
SGCD_CCDS47325.1_ex2_5:155935699-155935722:-_5-3	SGCD	541	451
DISC1_CCDS31055.1_ex1_1:231830362-231830385:-_12-7	DISC1	413	537
FLAD1_CCDS1078.1_ex1_1:154960747-154960770:-_5-3	FLAD1	480	581
DBNL_CCDS34622.1_ex8_7:44098499-44098522:+_5-5	DBNL	652	843
DYNAP_CCDS11957.1_ex1_18:52262239-52262262:-_5-2	DYNAP	107	247
SRBD1_CCDS1823.1_ex10_2:45780839-45780862:+_5-1	SRBD1	74	342
ARL8A_CCDS1421.1_ex4_1:202107090-202107113:+_5-1	ARL8A	868	558
TSFM_CCDS53809.1_ex1_12:58177032-58177055:+_5-4	TSFM	332	807
SDE2_CCDS41473.1_ex6_1:226186908-226186931:+_5-5	SDE2	72	227
IL1RAPL1_CCDS14218.1_ex1_X:29301276-29301299:-_5-2	IL1RAPL1	345	287
NCAPH2_CCDS14094.2_ex3_22:50956043-50956066:-_5-4	NCAPH2	404	429
COLEC10_CCDS6327.1_ex0_8:120079615-120079638:-_5-1	COLEC10	308	499
DNAL4_CCDS13979.1_ex1_22:39176974-39176997:-_5-5	DNAL4	312	554
TGIF2-C20orf24_CCDS58772.1_ex0_20:35207296-35207319:-_1-1	TGIF2-C20orf24	433	360
FUZ_CCDS12781.1_ex9_19:50315893-50315916:-_5-4	FUZ	498	422
POLR2A_CCDS32548.1_ex13_17:7405003-7405026:+_5-3	POLR2A	22	558
DLGAP1_CCDS11836.1_ex6_18:3729194-3729217:+_5-2	DLGAP1	1011	737
NUBPL_CCDS41940.1_ex6_14:32256981-32257004:+_5-4	NUBPL	316	270
GPR123_CCDS41580.1_ex5_10:134942120-134942143:+_5-5	GPR123	760	853
S100A1_CCDS1047.1_ex1_1:153604181-153604204:+_5-4	S100A1	609	509
AP1S1_CCDS47669.1_ex2_7:100800717-100800740:+_5-5	AP1S1	819	475
KRAS_CCDS8702.1_ex1_12:25378614-25378637:+_5-1	KRAS	74	84
GLDC_CCDS34987.1_ex19_9:6605150-6605173:-_5-2	GLDC	0	0
IMPA1_CCDS47883.1_ex5_8:82591386-82591409:+_5-2	IMPA1	229	162
HAPLN3_CCDS10346.1_ex2_15:89424794-89424817:-_5-2	HAPLN3	453	488
TIMELESS_CCDS8918.1_ex22_12:56826148-56826171:+_5-3	TIMELESS	0	0
MRPS9_CCDS2065.1_ex2_2:105687816-105687839:-_5-4	MRPS9	438	505
C9orf24_CCDS6554.1_ex4_9:34385748-34385771:-_13-13	C9orf24	227	262
GOLIM4_CCDS3204.1_ex6_3:167747807-167747830:+_5-1	GOLIM4	102	204
PLGRKT_CCDS6463.1_ex1_9:5361137-5361160:+_5-2	PLGRKT	239	304
ZSWIM6_CCDS47215.1_ex0_5:60628471-60628494:+_5-2	ZSWIM6	1626	1445
ETV3_CCDS1164.1_ex1_1:157105319-157105342:+_9-6	ETV3	566	633
COMMD5_CCDS6436.1_ex0_8:146076248-146076271:-_5-1	COMMD5	999	921
C10orf88_CCDS7632.1_ex4_10:124712361-124712384:+_5-4	C10orf88	598	613
URB2_CCDS31052.1_ex2_1:229772473-229772496:-_5-5	URB2	12	36
NPM1_CCDS43399.1_ex2_5:170818411-170818434:+_5-1	NPM1	19	263
RIMS2_CCDS43761.1_ex1_8:104898350-104898373:-_10-4	RIMS2	535	258
TMEM181_CCDS43520.1_ex1_6:158994458-158994481:-_5-4	TMEM181	724	548
ZKSCAN5_CCDS5667.1_ex0_7:99103988-99104011:-_5-2	ZKSCAN5	364	352
APOC2_CCDS12650.1_ex1_19:45452095-45452118:+_5-5	APOC2	77	169
MRPL53_CCDS1944.1_ex2_2:74699694-74699717:-_5-5	MRPL53	60	281
HTT_CCDS43206.1_ex26_4:3156053-3156076:+_5-4	HTT	328	323
S100A13_CCDS30874.1_ex0_1:153591497-153591520:+_5-2	S100A13	605	407
ENG_CCDS48029.1_ex10_9:130587962-130587985:+_5-3	ENG	692	409
NTSR2_CCDS1681.1_ex3_2:11809701-11809724:-_5-3	NTSR2	610	412
FOXO1_CCDS9371.1_ex0_13:41134561-41134584:+_5-1	FOXO1	545	726
PDE4DIP_CCDS30824.1_ex34_1:144918888-144918911:-_22-7	PDE4DIP	90	336
FBXW4_CCDS31271.1_ex6_10:103433324-103433347:-_5-3	FBXW4	564	649
CERS6_CCDS2228.1_ex5_2:169551482-169551505:+_5-5	CERS6	2	55
MPEG1_CCDS41650.1_ex0_11:58979854-58979877:+_5-5	MPEG1	714	385
EHMT1_CCDS56595.1_ex2_9:140611137-140611160:+_5-1	EHMT1	145	254
PROSER2_CCDS7085.1_ex2_10:11911670-11911693:-_5-4	PROSER2	812	706
OSR1_CCDS1694.1_ex1_2:19553206-19553229:+_5-1	OSR1	665	527
MCM4_CCDS6143.1_ex1_8:48874102-48874125:-_5-1	MCM4	116	544
AP5Z1_CCDS47528.1_ex3_7:4822978-4823001:+_5-1	AP5Z1	523	523
CD300LF_CCDS11704.1_ex5_17:72700784-72700807:+_5-4	CD300LF	439	252
C17orf96_CCDS45661.1_ex0_17:36830418-36830441:+_5-3	C17orf96	449	1215
PPP1R1A_CCDS44912.1_ex5_12:54978034-54978057:+_5-4	PPP1R1A	609	519
HAPLN4_CCDS12398.1_ex2_19:19371696-19371719:+_5-2	HAPLN4	419	684
DAND5_CCDS12291.1_ex0_19:13080741-13080764:-_5-3	DAND5	754	463
FBXO31_CCDS32501.1_ex6_16:87380795-87380818:-_5-3	FBXO31	613	526
NAT14_CCDS12926.1_ex1_19:55998012-55998035:-_5-4	NAT14	884	1418
REPIN1_CCDS43677.1_ex0_7:150069045-150069068:-_5-4	REPIN1	843	489
PSME4_CCDS33197.2_ex37_2:54159809-54159832:+_5-3	PSME4	458	295
