sgRNA	gene	CRISPR_C6596654.sample	ERS717283.plasmid
C1orf194_CCDS41364.1_ex2_1:109649624-109649647:+_5-2	C1orf194	298	330
ZNF549_CCDS12952.1_ex2_19:58048751-58048774:-_5-2	ZNF549	501	337
KRTAP19-3_CCDS13596.1_ex0_21:31864147-31864170:-_4-3	KRTAP19-3	939	1006
ZBTB7C_CCDS32830.1_ex1_18:45567142-45567165:-_5-4	ZBTB7C	1406	651
SLC15A3_CCDS7998.1_ex5_11:60711282-60711305:-_5-1	SLC15A3	892	796
GATAD2A_CCDS12402.2_ex3_19:19605138-19605161:-_5-3	GATAD2A	435	433
FAM103A1_CCDS10321.1_ex0_15:83657893-83657916:+_5-2	FAM103A1	18	304
ARFGEF1_CCDS6199.1_ex36_8:68213484-68213507:+_5-5	ARFGEF1	192	308
GABPA_CCDS13575.1_ex4_21:27130311-27130334:+_5-4	GABPA	78	181
CCNG1_CCDS4360.1_ex1_5:162868326-162868349:-_5-4	CCNG1	180	128
MRPL50_CCDS6753.1_ex0_9:104153060-104153083:+_5-5	MRPL50	85	132
GALNT6_CCDS8813.1_ex9_12:51773402-51773425:-_5-5	GALNT6	146	468
FBXO42_CCDS30613.1_ex6_1:16621296-16621319:-_5-4	FBXO42	265	134
C21orf140_CCDS63357.1_ex0_21:35773140-35773163:+_5-3	C21orf140	154	190
SMLR1_CCDS59036.1_ex0_6:131148672-131148695:+_5-2	SMLR1	323	371
EPX_CCDS11602.1_ex1_17:56270419-56270442:-_5-1	EPX	1037	767
ATP6V1G1_CCDS6807.1_ex2_9:117359859-117359882:-_5-5	ATP6V1G1	954	640
TLR2_CCDS3784.1_ex0_4:154624225-154624248:+_5-2	TLR2	733	383
C10orf55_CCDS53541.1_ex0_10:75671666-75671689:+_5-2	C10orf55	405	331
VWA1_CCDS27.1_ex1_1:1372712-1372735:-_7-2	VWA1	386	402
TIMM17A_CCDS1417.1_ex3_1:201932854-201932877:-_5-5	TIMM17A	660	583
GAD1_CCDS2239.1_ex1_2:171678621-171678644:-_5-2	GAD1	1040	736
CASC5_CCDS42023.1_ex9_15:40914636-40914659:+_5-4	CASC5	12	115
INTS6_CCDS41890.1_ex17_13:52026549-52026572:-_8-8	INTS6	1	343
HVCN1_CCDS31900.1_ex4_12:111098999-111099022:+_5-4	HVCN1	318	443
WNT5A_CCDS46850.1_ex3_3:55514802-55514825:+_5-5	WNT5A	126	79
KCNQ3_CCDS34943.1_ex9_8:133186472-133186495:+_5-2	KCNQ3	216	222
CIZ1_CCDS48033.1_ex13_9:130947875-130947898:+_5-5	CIZ1	243	275
FGF22_CCDS12037.1_ex2_19:643402-643425:+_5-5	FGF22	1374	821
FRMD3_CCDS43840.1_ex3_9:85914067-85914090:+_15-9	FRMD3	241	218
GIMAP5_CCDS5907.1_ex1_7:150439304-150439327:+_5-1	GIMAP5	175	69
SPAG8_CCDS43798.1_ex5_9:35811715-35811738:-_5-5	SPAG8	204	169
RPRD1A_CCDS11917.1_ex6_18:33647249-33647272:+_5-5	RPRD1A	867	463
INSIG1_CCDS5938.1_ex0_7:155090258-155090281:-_5-4	INSIG1	457	264
GPRIN1_CCDS4405.1_ex0_5:176026620-176026643:+_5-5	GPRIN1	486	829
IQCH_CCDS32273.1_ex8_15:67664679-67664702:-_10-6	IQCH	549	462
RAB7A_CCDS3052.1_ex2_3:128525237-128525260:+_5-3	RAB7A	788	986
CLIC4_CCDS256.1_ex2_1:25140613-25140636:-_5-2	CLIC4	691	491
GC_CCDS3550.1_ex9_4:72634099-72634122:+_5-5	GC	1211	735
ACSM1_CCDS10587.1_ex12_16:20702368-20702391:-_5-5	ACSM1	176	260
SERPINI2_CCDS3200.1_ex7_3:167189438-167189461:-_5-5	SERPINI2	108	170
CASD1_CCDS5636.1_ex3_7:94156496-94156519:+_5-1	CASD1	0	0
SEZ6_CCDS45638.1_ex10_17:27287669-27287692:-_5-1	SEZ6	313	485
MRPS11_CCDS10342.1_ex1_15:89011142-89011165:+_5-1	MRPS11	289	338
GAS2L1_CCDS63438.1_ex0_22:29704264-29704287:-_5-2	GAS2L1	277	347
RNF24_CCDS13074.1_ex2_20:3925822-3925845:-_6-3	RNF24	0	5
TAF8_CCDS43462.1_ex2_6:42023261-42023284:+_5-1	TAF8	0	21
NTRK2_CCDS35050.1_ex4_9:87325554-87325577:-_5-3	NTRK2	754	530
EFCAB11_CCDS61522.1_ex2_14:90398909-90398932:-_10-4	EFCAB11	134	132
ACOXL_CCDS46389.1_ex4_2:111556197-111556220:+_5-2	ACOXL	316	271
ZDHHC6_CCDS7574.1_ex7_10:114202002-114202025:+_5-1	ZDHHC6	349	355
PPP1R37_CCDS56096.1_ex1_19:45641793-45641816:+_5-3	PPP1R37	443	523
STK38_CCDS4822.1_ex8_6:36485502-36485525:+_5-2	STK38	148	253
DLK2_CCDS4897.1_ex1_6:43419702-43419725:+_5-4	DLK2	768	833
MRGPRX3_CCDS7830.1_ex0_11:18159046-18159069:-_5-4	MRGPRX3	99	212
ENKUR_CCDS7146.1_ex2_10:25279495-25279518:-_5-1	ENKUR	162	102
PARP4_CCDS9307.1_ex28_13:25072304-25072327:-_5-5	PARP4	685	714
NRG1_CCDS47836.1_ex4_8:32600216-32600239:+_18-16	NRG1	165	135
THOC3_CCDS4397.1_ex5_5:175394992-175395015:-_5-2	THOC3	305	579
CRHR2_CCDS5429.1_ex7_7:30704733-30704756:+_5-1	CRHR2	165	114
TMEM42_CCDS2722.1_ex1_3:44905752-44905775:-_5-4	TMEM42	355	441
TSR2_CCDS14358.1_ex3_X:54470546-54470569:-_5-5	TSR2	183	403
TAF2_CCDS34937.1_ex23_8:120831656-120831679:-_5-5	TAF2	10	22
PWP1_CCDS9114.1_ex4_12:108086851-108086874:+_5-3	PWP1	54	482
MBD4_CCDS3058.1_ex3_3:129152789-129152812:-_8-2	MBD4	1	11
GZF1_CCDS13151.1_ex0_20:23345292-23345315:+_5-2	GZF1	343	364
IMPA2_CCDS11855.1_ex2_18:12009922-12009945:+_5-1	IMPA2	816	755
SPSB4_CCDS3115.1_ex0_3:140785194-140785217:+_5-3	SPSB4	484	514
CSNK1G2_CCDS12077.1_ex0_19:1969901-1969924:-_5-1	CSNK1G2	693	711
FAM83G_CCDS42276.1_ex4_17:18907209-18907232:-_5-5	FAM83G	819	526
IFI44L_CCDS687.2_ex1_1:79094644-79094667:+_5-4	IFI44L	0	17
ACAP1_CCDS11101.1_ex2_17:7245375-7245398:-_5-2	ACAP1	901	644
IFT43_CCDS41973.1_ex2_14:76488707-76488730:+_5-5	IFT43	307	457
TCF19_CCDS43446.1_ex1_6:31129324-31129347:-_5-3	TCF19	132	203
C6orf58_CCDS34533.1_ex2_6:127901436-127901459:-_5-5	C6orf58	217	357
OTOF_CCDS1724.1_ex18_2:26696355-26696378:+_5-1	OTOF	1274	978
ELAC2_CCDS11164.1_ex16_17:12913931-12913954:+_5-1	ELAC2	157	334
DUS2_CCDS10859.1_ex7_16:68100478-68100501:-_5-2	DUS2	377	528
ZNF479_CCDS43590.1_ex0_7:57188508-57188531:-_5-3	ZNF479	101	117
KCNA3_CCDS828.2_ex0_1:111216609-111216632:+_5-1	KCNA3	330	426
MYF5_CCDS9020.1_ex0_12:81111080-81111103:-_5-3	MYF5	1002	1557
GALNTL5_CCDS5929.1_ex2_7:151680165-151680188:-_5-3	GALNTL5	796	467
ZNF268_CCDS45012.1_ex1_12:133764551-133764574:+_19-3	ZNF268	904	830
SERINC4_CCDS58360.1_ex6_15:44089481-44089504:+_5-3	SERINC4	156	251
PTPN11_CCDS58280.1_ex4_12:112892462-112892485:+_5-4	PTPN11	173	231
OTX2_CCDS41960.1_ex1_14:57271012-57271035:-_5-5	OTX2	85	218
GRIN1_CCDS43910.1_ex8_9:140055587-140055610:+_5-5	GRIN1	348	219
BEX2_CCDS14505.1_ex0_X:102564657-102564680:-_5-1	BEX2	290	260
TM2D2_CCDS43733.1_ex1_8:38851166-38851189:-_5-3	TM2D2	761	955
CENPL_CCDS30938.1_ex3_1:173780296-173780319:-_5-4	CENPL	309	678
GYLTL1B_CCDS31473.1_ex4_11:45946422-45946445:+_5-5	GYLTL1B	453	391
C1orf111_CCDS1238.1_ex1_1:162345104-162345127:-_5-4	C1orf111	593	436
ING2_CCDS3833.1_ex0_4:184426464-184426487:-_5-1	ING2	1460	1054
NDST1_CCDS34277.1_ex1_5:149907772-149907795:-_5-5	NDST1	584	658
CREM_CCDS58074.1_ex3_10:35477290-35477313:-_26-15	CREM	1103	661
ZFP41_CCDS6397.1_ex0_8:144332200-144332223:-_5-3	ZFP41	412	546
LARS_CCDS34265.1_ex16_5:145524206-145524229:+_5-2	LARS	139	720
ACTRT3_CCDS3206.1_ex1_3:169487189-169487212:-_5-5	ACTRT3	747	759
FGA_CCDS3787.1_ex1_4:155507870-155507893:+_5-3	FGA	431	365
GDAP1L1_CCDS13328.1_ex2_20:42887211-42887234:-_5-4	GDAP1L1	573	524
MRE11A_CCDS8298.1_ex14_11:94212840-94212863:-_5-3	MRE11A	453	893
FA2H_CCDS10911.1_ex5_16:74773931-74773954:-_5-2	FA2H	324	343
ANKS1B_CCDS55866.1_ex10_12:99548095-99548118:-_16-13	ANKS1B	214	320
COPS5_CCDS6198.1_ex6_8:67971471-67971494:-_5-3	COPS5	11	180
OPTC_CCDS1439.1_ex1_1:203466228-203466251:-_5-4	OPTC	715	717
METTL11B_CCDS44275.1_ex2_1:170135720-170135743:-_5-5	METTL11B	270	224
SLC5A5_CCDS12368.1_ex5_19:17988527-17988550:+_5-5	SLC5A5	991	790
TMCC1_CCDS33855.1_ex2_3:129390094-129390117:-_5-2	TMCC1	251	296
CRK_CCDS11002.1_ex2_17:1359284-1359307:+_5-5	CRK	566	603
TIMD4_CCDS4332.1_ex7_5:156381719-156381742:-_5-5	TIMD4	654	444
IRF7_CCDS7703.1_ex8_11:615128-615151:-_5-4	IRF7	530	538
CLEC2D_CCDS31741.1_ex1_12:9833607-9833630:+_11-3	CLEC2D	388	326
CPEB1_CCDS42072.1_ex8_15:83226568-83226591:+_5-2	CPEB1	417	543
TFPT_CCDS12878.1_ex3_19:54613492-54613515:-_5-3	TFPT	343	456
SUPT16H_CCDS9569.1_ex13_14:21831210-21831233:-_5-2	SUPT16H	162	161
RECK_CCDS6597.1_ex4_9:36063843-36063866:+_5-2	RECK	462	465
GUCY1A2_CCDS58170.1_ex5_11:106810540-106810563:-_5-3	GUCY1A2	342	299
DGKH_CCDS55898.1_ex1_13:42729921-42729944:-_5-1	DGKH	613	444
C5orf45_CCDS34318.1_ex0_5:179264735-179264758:-_5-1	C5orf45	194	192
TUBA8_CCDS13751.1_ex3_22:18609556-18609579:-_5-4	TUBA8	395	573
ST6GALNAC1_CCDS11748.1_ex7_17:74625776-74625799:+_5-5	ST6GALNAC1	516	499
FAM114A2_CCDS4323.1_ex7_5:153406875-153406898:-_5-1	FAM114A2	378	338
RAG1_CCDS7902.1_ex0_11:36596013-36596036:+_5-4	RAG1	282	379
GKAP1_CCDS35049.1_ex9_9:86414126-86414149:-_5-3	GKAP1	0	8
ZFPM2_CCDS47908.1_ex7_8:106813874-106813897:+_5-4	ZFPM2	922	997
TPM2_CCDS6586.1_ex3_9:35685118-35685141:+_7-3	TPM2	694	749
ACTL8_CCDS183.1_ex0_1:18149631-18149654:-_5-2	ACTL8	579	395
MORF4L2_CCDS14512.1_ex0_X:102931836-102931859:-_5-5	MORF4L2	271	404
FUCA2_CCDS5200.1_ex6_6:143832549-143832572:+_5-3	FUCA2	1016	794
VAX2_CCDS1911.1_ex0_2:71127978-71128001:-_5-3	VAX2	814	806
NRXN1_CCDS1845.1_ex3_2:50318516-50318539:-_10-2	NRXN1	119	222
TRPM3_CCDS43835.1_ex21_9:73461303-73461326:-_5-4	TRPM3	212	260
GPX2_CCDS41964.1_ex0_14:65406387-65406410:+_5-1	GPX2	145	152
ZDHHC3_CCDS2724.1_ex6_3:45000701-45000724:+_5-2	ZDHHC3	11	80
SH2D6_CCDS1976.1_ex2_2:85662797-85662820:+_5-4	SH2D6	658	1088
PLTP_CCDS13386.1_ex9_20:44536363-44536386:-_5-5	PLTP	699	563
THUMPD3_CCDS2573.1_ex2_3:9412789-9412812:+_5-4	THUMPD3	241	117
METTL16_CCDS42232.1_ex7_17:2381018-2381041:-_5-4	METTL16	289	481
NLGN2_CCDS11103.1_ex2_17:7317735-7317758:+_5-2	NLGN2	671	558
AIFM1_CCDS14618.1_ex4_X:129270097-129270120:+_5-3	AIFM1	178	191
IMPDH2_CCDS2786.1_ex9_3:49065247-49065270:+_5-2	IMPDH2	335	621
GAL_CCDS8183.1_ex2_11:68455478-68455501:+_5-3	GAL	59	7
RNF170_CCDS55229.1_ex1_8:42716952-42716975:-_8-3	RNF170	367	332
HTRA3_CCDS3400.1_ex0_4:8271943-8271966:-_5-2	HTRA3	700	479
CABLES2_CCDS33503.1_ex7_20:60971427-60971450:-_5-5	CABLES2	334	211
MRPS33_CCDS5864.1_ex1_7:140710328-140710351:+_5-5	MRPS33	92	134
GSTA4_CCDS4948.1_ex2_6:52849386-52849409:-_5-1	GSTA4	34	51
C1orf74_CCDS1491.1_ex0_1:209956713-209956736:-_5-4	C1orf74	618	568
PNPLA8_CCDS34733.1_ex7_7:108154725-108154748:-_5-2	PNPLA8	209	226
NRIP1_CCDS13568.1_ex0_21:16339522-16339545:+_5-2	NRIP1	252	140
ZNF793_CCDS46062.1_ex3_19:38027954-38027977:+_5-1	ZNF793	414	323
CADM2_CCDS33792.1_ex4_3:85961589-85961612:-_5-5	CADM2	1182	809
SNX27_CCDS1001.1_ex1_1:151611400-151611423:+_5-3	SNX27	442	783
VASP_CCDS33051.1_ex1_19:46021016-46021039:-_5-1	VASP	607	534
ITCH_CCDS13234.1_ex6_20:33028105-33028128:-_5-2	ITCH	309	175
DCD_CCDS8884.1_ex1_12:55039013-55039036:-_5-1	DCD	72	130
ZNF728_CCDS59370.1_ex0_19:23158821-23158844:+_4-1	ZNF728	97	77
FIS1_CCDS43626.1_ex3_7:100887320-100887343:+_5-4	FIS1	405	679
ALOX5_CCDS58078.1_ex1_10:45878082-45878105:-_5-3	ALOX5	203	355
INTS6_CCDS41890.1_ex10_13:51957861-51957884:+_8-3	INTS6	5	182
WDR41_CCDS4038.1_ex5_5:76745664-76745687:-_5-2	WDR41	230	369
SETDB2_CCDS53868.1_ex4_13:50050854-50050877:+_5-2	SETDB2	276	238
PTGES_CCDS6927.1_ex2_9:132515200-132515223:-_5-5	PTGES	255	410
NUP35_CCDS2290.1_ex4_2:184016295-184016318:-_5-5	NUP35	14	24
CDIP1_CCDS42114.1_ex3_16:4564032-4564055:+_5-5	CDIP1	349	234
ZNF812_CCDS54215.1_ex2_19:9805480-9805503:-_5-5	ZNF812	220	200
GDNF_CCDS3922.1_ex0_5:37816222-37816245:-_5-5	GDNF	123	194
FLI1_CCDS44768.1_ex7_11:128679046-128679069:+_5-3	FLI1	297	272
HSFY2_CCDS14791.1_ex1_Y:20935343-20935366:-_5-4	HSFY2	1013	614
PALB2_CCDS32406.1_ex10_16:23649257-23649280:+_5-5	PALB2	547	655
HIST2H2AB_CCDS938.1_ex0_1:149859301-149859324:+_5-4	HIST2H2AB	645	486
KNTC1_CCDS45002.1_ex19_12:123052896-123052919:+_5-3	KNTC1	359	430
MUC15_CCDS44556.1_ex1_11:26586841-26586864:+_5-2	MUC15	184	301
ABCB11_CCDS46444.1_ex18_2:169842760-169842783:-_5-2	ABCB11	1103	926
ELK4_CCDS1456.1_ex2_1:205589373-205589396:+_5-1	ELK4	269	389
TAS2R50_CCDS8638.1_ex0_12:11138910-11138933:-_5-2	TAS2R50	36	37
ST3GAL6_CCDS2933.1_ex5_3:98507013-98507036:+_5-3	ST3GAL6	130	140
FFAR2_CCDS12461.1_ex0_19:35941103-35941126:-_5-5	FFAR2	258	598
WFDC1_CCDS10946.1_ex1_16:84346723-84346746:-_5-3	WFDC1	930	685
ADAM19_CCDS4338.1_ex17_5:156946915-156946938:+_5-4	ADAM19	1040	715
STT3A_CCDS60998.1_ex2_11:125475586-125475609:-_5-3	STT3A	412	381
JMJD1C_CCDS41532.1_ex18_10:64973836-64973859:+_5-4	JMJD1C	292	532
TPPP2_CCDS9566.1_ex1_14:21499273-21499296:+_5-5	TPPP2	142	137
SWT1_CCDS1367.1_ex7_1:185153975-185153998:-_5-5	SWT1	0	0
CNTRL_CCDS35118.1_ex4_9:123860794-123860817:+_5-1	CNTRL	579	498
KLHL30_CCDS46555.2_ex0_2:239049865-239049888:-_5-4	KLHL30	399	486
NDN_CCDS10014.1_ex0_15:23931874-23931897:-_5-2	NDN	1081	924
ACSM2B_CCDS10586.1_ex6_16:20559471-20559494:-_5-1	ACSM2B	1104	800
TAGLN2_CCDS1189.1_ex2_1:159889587-159889610:-_5-3	TAGLN2	561	469
SMCO2_CCDS44852.1_ex3_12:27628528-27628551:+_5-5	SMCO2	89	145
PPP1R1C_CCDS46468.1_ex1_2:182852604-182852627:+_5-2	PPP1R1C	644	457
COPS7A_CCDS8558.1_ex3_12:6838447-6838470:-_5-5	COPS7A	407	373
HIPK4_CCDS12555.1_ex2_19:40889817-40889840:-_5-3	HIPK4	441	488
TTC33_CCDS3931.1_ex3_5:40746979-40747002:-_5-4	TTC33	435	394
MEPE_CCDS3625.1_ex2_4:88766488-88766511:-_5-1	MEPE	794	529
TAF15_CCDS32623.1_ex5_17:34149789-34149812:+_5-2	TAF15	400	221
CES5A_CCDS10755.1_ex9_16:55905546-55905569:+_5-2	CES5A	424	562
PRKAR2A_CCDS2778.1_ex6_3:48820413-48820436:-_5-2	PRKAR2A	15	32
CHD9_CCDS45485.1_ex0_16:53191311-53191334:+_5-1	CHD9	822	827
DHCR24_CCDS600.1_ex8_1:55352627-55352650:-_5-4	DHCR24	329	878
HNRNPK_CCDS6667.1_ex6_9:86586979-86587002:+_5-2	HNRNPK	76	154
ZNF131_CCDS43313.1_ex3_5:43161480-43161503:+_5-3	ZNF131	242	306
SPP1_CCDS34027.1_ex3_4:88902627-88902650:-_5-1	SPP1	167	138
INSIG1_CCDS5938.1_ex0_7:155090152-155090175:-_5-2	INSIG1	236	154
ZNF501_CCDS2720.2_ex0_3:44776016-44776039:+_5-1	ZNF501	601	629
CEACAM1_CCDS12609.1_ex7_19:43031324-43031347:+_10-7	CEACAM1	876	584
NFKBIZ_CCDS2946.1_ex4_3:101572092-101572115:-_5-3	NFKBIZ	778	661
CASP1_CCDS53704.1_ex1_11:104897567-104897590:-_14-1	CASP1	338	161
LGR4_CCDS31449.1_ex17_11:27493728-27493751:-_5-5	LGR4	866	557
SMIM13_CCDS56396.1_ex1_6:11134682-11134705:+_5-3	SMIM13	344	327
STAC_CCDS2662.1_ex3_3:36526543-36526566:-_5-4	STAC	517	337
PIH1D1_CCDS12765.1_ex6_19:49952818-49952841:-_5-4	PIH1D1	1198	1053
UBD_CCDS4662.1_ex0_6:29523946-29523969:+_5-3	UBD	248	187
SLC35G3_CCDS11293.1_ex0_17:33521012-33521035:+_5-3	SLC35G3	414	722
MUC20_CCDS63877.1_ex1_3:195451631-195451654:-_5-2	MUC20	245	321
LAMP3_CCDS3242.1_ex4_3:182871828-182871851:+_5-4	LAMP3	191	141
CDRT15_CCDS32569.1_ex2_17:14139951-14139974:-_5-3	CDRT15	49	279
ABCA10_CCDS11684.1_ex20_17:67183873-67183896:-_5-1	ABCA10	105	213
UBE2L6_CCDS7960.1_ex0_11:57319964-57319987:+_9-3	UBE2L6	170	390
FMR1_CCDS14682.1_ex5_X:147011460-147011483:+_5-4	FMR1	118	316
HERPUD2_CCDS5446.1_ex3_7:35678013-35678036:+_5-1	HERPUD2	314	318
MPHOSPH6_CCDS10937.1_ex2_16:82185047-82185070:-_5-2	MPHOSPH6	66	100
MTFP1_CCDS33634.1_ex1_22:30822732-30822755:+_6-1	MTFP1	668	765
TMEM242_CCDS43519.1_ex2_6:157743768-157743791:-_5-4	TMEM242	0	0
PRAC1_CCDS11535.1_ex0_17:46799222-46799245:-_2-2	PRAC1	426	452
RGS6_CCDS55924.1_ex7_14:72939632-72939655:+_5-5	RGS6	347	380
NEK10_CCDS46781.1_ex20_3:27387681-27387704:+_5-4	NEK10	215	306
CDC73_CCDS1382.1_ex2_1:193099330-193099353:-_5-3	CDC73	246	189
RNLS_CCDS31239.1_ex4_10:90341401-90341424:-_5-4	RNLS	209	286
NMBR_CCDS5196.1_ex1_6:142399924-142399947:-_5-1	NMBR	892	976
C4orf6_CCDS3381.1_ex0_4:5527178-5527201:+_4-3	C4orf6	269	120
SLC4A7_CCDS33721.1_ex16_3:27463194-27463217:+_5-4	SLC4A7	540	775
EVL_CCDS9955.1_ex2_14:100563840-100563863:+_5-1	EVL	8	53
KRTAP21-1_CCDS13606.1_ex0_21:32127604-32127627:-_3-3	KRTAP21-1	134	751
FBXO27_CCDS12527.1_ex4_19:39522519-39522542:+_5-4	FBXO27	460	549
WDTC1_CCDS296.1_ex4_1:27614181-27614204:+_5-2	WDTC1	828	969
PANK2_CCDS13071.2_ex2_20:3891398-3891421:+_5-5	PANK2	532	406
TNFAIP3_CCDS5187.1_ex3_6:138197167-138197190:+_5-3	TNFAIP3	650	423
MRPS18C_CCDS3604.1_ex3_4:84380913-84380936:-_5-5	MRPS18C	10	16
MVP_CCDS10656.1_ex0_16:29841958-29841981:+_5-1	MVP	182	250
TEX9_CCDS10157.1_ex7_15:56686423-56686446:+_5-5	TEX9	12	2
LOH12CR1_CCDS8649.1_ex1_12:12514176-12514199:+_5-1	LOH12CR1	317	484
CBLC_CCDS12643.1_ex2_19:45284473-45284496:-_5-5	CBLC	579	580
ATP8B1_CCDS11965.1_ex22_18:55368310-55368333:-_5-4	ATP8B1	0	0
USH1C_CCDS31438.1_ex16_11:17548849-17548872:-_5-3	USH1C	174	374
BTG2_CCDS1437.1_ex1_1:203276407-203276430:+_5-5	BTG2	424	434
CYP4F3_CCDS12332.1_ex5_19:15760791-15760814:-_5-4	CYP4F3	356	205
SLC9B2_CCDS3662.1_ex6_4:103970108-103970131:+_5-2	SLC9B2	364	330
QRFPR_CCDS3719.1_ex4_4:122261621-122261644:-_5-2	QRFPR	203	195
CDK4_CCDS8953.1_ex6_12:58145310-58145333:-_5-5	CDK4	279	445
ARL1_CCDS44958.1_ex3_12:101796705-101796728:+_5-4	ARL1	355	423
DSCAM_CCDS42929.1_ex18_21:41550905-41550928:-_5-1	DSCAM	566	412
FRMD3_CCDS43840.1_ex3_9:85914022-85914045:-_15-8	FRMD3	0	28
ZNF326_CCDS727.1_ex4_1:90472899-90472922:-_8-6	ZNF326	271	192
SPDYE1_CCDS5475.1_ex0_7:44040840-44040863:-_3-1	SPDYE1	52	304
MYF6_CCDS9019.1_ex0_12:81101722-81101745:-_5-2	MYF6	523	527
ZNF776_CCDS12962.2_ex2_19:58264791-58264814:+_5-2	ZNF776	361	211
NR1I2_CCDS2995.1_ex2_3:119528973-119528996:+_5-3	NR1I2	0	5
TIMM23_CCDS7238.1_ex4_10:51613282-51613305:-_5-4	TIMM23	30	14
LAS1L_CCDS14381.1_ex13_X:64754417-64754440:+_5-5	LAS1L	70	326
MED4_CCDS59241.1_ex2_13:48655786-48655809:-_5-2	MED4	207	491
GLTP_CCDS9136.1_ex4_12:110318074-110318097:+_5-5	GLTP	79	311
GADD45G_CCDS6686.1_ex1_9:92220414-92220437:-_5-2	GADD45G	396	530
PLCXD3_CCDS34150.1_ex1_5:41382327-41382350:-_5-3	PLCXD3	358	285
GPX3_CCDS43389.1_ex1_5:150404974-150404997:-_5-3	GPX3	375	409
HTRA4_CCDS6110.1_ex1_8:38832583-38832606:+_5-5	HTRA4	1079	1009
C12orf29_CCDS31866.1_ex4_12:88439497-88439520:+_5-5	C12orf29	91	148
MAN2B2_CCDS33951.1_ex3_4:6588852-6588875:+_5-2	MAN2B2	383	484
SLC18A1_CCDS47814.1_ex12_8:20036960-20036983:+_5-5	SLC18A1	86	101
SETD7_CCDS3748.1_ex5_4:140454422-140454445:+_5-3	SETD7	411	598
CALY_CCDS7678.1_ex0_10:135139513-135139536:+_5-1	CALY	946	650
ZNF232_CCDS11068.1_ex0_17:5009822-5009845:-_5-1	ZNF232	81	105
CMC1_CCDS33722.1_ex1_3:28304829-28304852:+_5-1	CMC1	30	60
PCDHB11_CCDS4253.1_ex0_5:140580534-140580557:+_5-5	PCDHB11	49	102
DDTL_CCDS42988.1_ex1_22:24309576-24309599:+_5-2	DDTL	539	620
PRELP_CCDS1438.1_ex0_1:203452521-203452544:-_5-1	PRELP	569	506
LRRC4_CCDS5799.1_ex0_7:127670531-127670554:+_5-5	LRRC4	466	301
RPS14_CCDS4307.1_ex2_5:149826442-149826465:+_5-1	RPS14	0	352
SLFN14_CCDS45650.1_ex3_17:33884676-33884699:+_5-3	SLFN14	132	85
DAK_CCDS8003.1_ex3_11:61106889-61106912:+_5-2	DAK	260	276
LAMB3_CCDS1487.1_ex9_1:209799316-209799339:-_5-1	LAMB3	446	331
CD27_CCDS8545.1_ex1_12:6554584-6554607:+_5-1	CD27	396	355
MALT1_CCDS11967.1_ex7_18:56381319-56381342:+_5-3	MALT1	202	156
HOXB4_CCDS11529.1_ex1_17:46655474-46655497:-_5-4	HOXB4	652	464
ARMC8_CCDS3098.1_ex4_3:137942488-137942511:-_5-3	ARMC8	335	333
MRPL18_CCDS5270.1_ex1_6:160212005-160212028:+_5-1	MRPL18	95	113
NME8_CCDS5452.1_ex4_7:37901685-37901708:+_5-1	NME8	166	100
DPP9_CCDS45928.1_ex10_19:4695412-4695435:-_5-1	DPP9	1233	848
PIWIL1_CCDS9268.1_ex1_12:130827586-130827609:+_5-1	PIWIL1	380	431
SCIN_CCDS47545.1_ex8_7:12668754-12668777:-_5-5	SCIN	135	170
PLEKHG1_CCDS34552.1_ex0_6:151055031-151055054:-_5-1	PLEKHG1	888	1017
TMTC4_CCDS41904.1_ex9_13:101288868-101288891:-_5-1	TMTC4	522	599
SPACA4_CCDS12725.1_ex0_19:49110369-49110392:+_5-2	SPACA4	788	594
ECT2L_CCDS43508.1_ex1_6:139135668-139135691:-_5-1	ECT2L	317	354
ELAVL3_CCDS32912.1_ex3_19:11569390-11569413:-_5-3	ELAVL3	764	625
PORCN_CCDS14296.1_ex3_X:48370830-48370853:-_5-4	PORCN	461	368
NT5C3B_CCDS11410.2_ex4_17:39988695-39988718:+_5-3	NT5C3B	38	80
ABCC10_CCDS4896.1_ex6_6:43409645-43409668:-_5-5	ABCC10	497	516
TFAP4_CCDS10510.1_ex5_16:4312679-4312702:+_5-5	TFAP4	510	450
C5orf45_CCDS34318.1_ex0_5:179264850-179264873:-_5-2	C5orf45	56	151
C1orf94_CCDS381.1_ex0_1:34663234-34663257:-_5-2	C1orf94	94	45
DEPDC1B_CCDS3977.1_ex7_5:59941338-59941361:-_5-3	DEPDC1B	91	68
SMC6_CCDS1690.1_ex23_2:17919523-17919546:-_5-5	SMC6	5	108
KLHL15_CCDS35217.1_ex0_X:24007086-24007109:+_5-2	KLHL15	208	196
PPL_CCDS10526.1_ex12_16:4945698-4945721:-_5-3	PPL	0	3
TRERF1_CCDS4867.1_ex11_6:42232467-42232490:+_5-1	TRERF1	430	611
PRKRIR_CCDS8243.1_ex0_11:76063819-76063842:+_5-5	PRKRIR	278	164
DDX60L_CCDS47161.1_ex25_4:169351660-169351683:-_5-1	DDX60L	784	531
SCG3_CCDS10142.1_ex7_15:51988179-51988202:-_6-5	SCG3	331	292
ADAMTS1_CCDS33524.1_ex8_21:28216944-28216967:-_5-4	ADAMTS1	506	503
SOWAHA_CCDS43361.1_ex0_5:132149958-132149981:-_5-5	SOWAHA	699	433
