sgRNA	gene	CRISPR_C7530487.sample	CRISPR_C6596666.sample
LY6G5C_CCDS34401.2_ex1_6:31647011-31647034:+_5-4	LY6G5C	321	427
PRRT3_CCDS43049.1_ex0_3:9989600-9989623:+_5-3	PRRT3	664	805
CDK5R2_CCDS2427.1_ex0_2:219824791-219824814:+_5-2	CDK5R2	483	552
MCM3AP_CCDS13734.1_ex18_21:47687013-47687036:-_5-2	MCM3AP	186	468
KLF5_CCDS66562.1_ex0_13:73636202-73636225:-_5-1	KLF5	104	368
CBX2_CCDS11764.1_ex2_17:77753160-77753183:+_5-2	CBX2	649	723
DMTN_CCDS47820.1_ex5_8:21927394-21927417:-_5-1	DMTN	516	540
CKAP2_CCDS41893.1_ex3_13:53035731-53035754:+_5-2	CKAP2	166	213
NPEPPS_CCDS45721.1_ex12_17:45673802-45673825:-_5-3	NPEPPS	127	170
PRG3_CCDS7954.1_ex3_11:57147073-57147096:+_5-2	PRG3	475	410
STK31_CCDS43556.1_ex8_7:23793976-23793999:+_5-5	STK31	522	326
PAK1IP1_CCDS34339.1_ex2_6:10702627-10702650:+_5-2	PAK1IP1	128	209
HELT_CCDS34113.1_ex2_4:185940940-185940963:-_5-4	HELT	238	411
IFITM10_CCDS53593.2_ex1_11:1768985-1769008:-_5-2	IFITM10	551	637
sgRPA3_10	RPA3_LS	122	276
RLTPR_CCDS45513.1_ex4_16:67680195-67680218:-_5-1	RLTPR	409	639
ZC3HAV1L_CCDS5850.1_ex4_7:138720417-138720440:+_5-4	ZC3HAV1L	610	844
TMEM206_CCDS1504.1_ex4_1:212558743-212558766:-_5-5	TMEM206	696	791
METTL20_CCDS8724.1_ex1_12:31819093-31819116:+_5-5	METTL20	269	390
PLCB4_CCDS13104.1_ex10_20:9364843-9364866:+_5-3	PLCB4	134	89
CDAN1_CCDS32209.1_ex26_15:43028518-43028541:-_5-4	CDAN1	503	604
PIGP_CCDS13649.1_ex2_21:38441883-38441906:+_5-4	PIGP	267	226
TRIM37_CCDS32694.1_ex20_17:57165736-57165759:+_5-3	TRIM37	75	357
AIM1_CCDS34506.1_ex0_6:106960865-106960888:+_5-5	AIM1	376	512
DEFB124_CCDS33457.1_ex0_20:30053364-30053387:+_3-1	DEFB124	449	689
CPNE2_CCDS10774.1_ex1_16:57147312-57147335:+_5-2	CPNE2	462	744
PRKCQ_CCDS55701.1_ex8_10:6528019-6528042:-_5-3	PRKCQ	568	769
HDAC5_CCDS32663.1_ex15_17:42165921-42165944:-_5-2	HDAC5	525	742
UBE2L6_CCDS7960.1_ex1_11:57321972-57321995:+_9-6	UBE2L6	690	638
PI3_CCDS13344.1_ex1_20:43804545-43804568:+_5-2	PI3	83	205
SEH1L_CCDS32791.1_ex2_18:12955601-12955624:-_5-2	SEH1L	75	252
ACSS2_CCDS13243.1_ex0_20:33464544-33464567:-_5-1	ACSS2	266	460
C6orf120_CCDS34575.1_ex0_6:170102687-170102710:+_5-1	C6orf120	544	721
sgASCC3_8	ASCC3_LS	202	516
TTC30B_CCDS42784.1_ex0_2:178417064-178417087:-_5-5	TTC30B	705	713
C2orf69_CCDS46482.1_ex0_2:200776323-200776346:+_5-3	C2orf69	667	712
ZNF671_CCDS12961.1_ex3_19:58238753-58238776:-_5-5	ZNF671	514	727
DSG2_CCDS42423.1_ex5_18:29102143-29102166:-_5-3	DSG2	177	195
PMF1_CCDS30886.1_ex0_1:156182907-156182930:+_5-5	PMF1	70	557
MRPS24_CCDS5473.1_ex1_7:43908581-43908604:-_5-3	MRPS24	278	422
sgSPIN3_1	SPIN3_LS	313	535
SH3BP2_CCDS33944.1_ex4_4:2829023-2829046:+_5-3	SH3BP2	537	709
IFITM5_CCDS31323.1_ex1_11:299363-299386:+_5-4	IFITM5	518	508
ACAT1_CCDS8339.1_ex4_11:108005873-108005896:-_5-2	ACAT1	160	132
IPO13_CCDS503.1_ex2_1:44422116-44422139:+_5-3	IPO13	118	425
ALX4_CCDS31468.1_ex3_11:44331399-44331422:+_5-4	ALX4	347	439
FSCB_CCDS9679.1_ex0_14:44975197-44975220:+_5-1	FSCB	261	274
HYAL2_CCDS2818.1_ex2_3:50357638-50357661:-_5-3	HYAL2	576	700
DET1_CCDS45343.1_ex3_15:89074166-89074189:-_5-1	DET1	501	606
TAGAP_CCDS5261.1_ex2_6:159460205-159460228:+_12-5	TAGAP	563	603
KIAA0319L_CCDS390.1_ex15_1:35936462-35936485:+_5-4	KIAA0319L	344	464
SYNDIG1_CCDS13164.1_ex0_20:24523993-24524016:-_5-1	SYNDIG1	663	728
TLX3_CCDS34288.1_ex0_5:170736567-170736590:+_5-2	TLX3	440	733
ANKMY1_CCDS2535.1_ex10_2:241492367-241492390:-_5-4	ANKMY1	221	273
DLG1_CCDS3327.1_ex13_3:196846367-196846390:+_5-1	DLG1	256	191
ADAMTS5_CCDS13579.1_ex7_21:28338068-28338091:+_5-2	ADAMTS5	437	448
GREB1L_CCDS45836.1_ex12_18:19034390-19034413:-_5-2	GREB1L	359	484
PCBP4_CCDS2839.1_ex8_3:51994628-51994651:+_5-4	PCBP4	430	563
PTGR1_CCDS55331.1_ex7_9:114356500-114356523:-_5-3	PTGR1	357	445
ZNF841_CCDS46161.1_ex0_19:52570593-52570616:-_5-4	ZNF841	113	168
RILPL1_CCDS45006.1_ex3_12:123983251-123983274:-_5-3	RILPL1	497	790
HAPLN3_CCDS10346.1_ex1_15:89422453-89422476:+_5-1	HAPLN3	335	583
ARL4C_CCDS2512.1_ex0_2:235405093-235405116:-_5-5	ARL4C	342	327
ACO1_CCDS6525.1_ex6_9:32420993-32421016:+_5-5	ACO1	177	286
LYRM7_CCDS4148.1_ex3_5:130522753-130522776:+_3-3	LYRM7	57	77
RIOK3_CCDS11877.1_ex3_18:21044255-21044278:+_5-1	RIOK3	304	390
MX2_CCDS13672.1_ex2_21:42751934-42751957:+_5-3	MX2	154	239
HYPK_CCDS10104.1_ex0_15:44092954-44092977:+_5-3	HYPK	265	358
ZNF652_CCDS32677.1_ex4_17:47394402-47394425:-_5-2	ZNF652	528	581
FAM103A1_CCDS10321.1_ex0_15:83657876-83657899:+_5-1	FAM103A1	220	311
NELL1_CCDS44555.1_ex3_11:20869152-20869175:-_5-2	NELL1	332	262
PATE3_CCDS44764.1_ex1_11:125659311-125659334:-_5-1	PATE3	472	535
sgEPHA10_2	EPHA10_LS	373	529
HNRNPH2_CCDS14485.1_ex0_X:100667205-100667228:-_5-1	HNRNPH2	269	314
GPR55_CCDS2480.1_ex0_2:231775085-231775108:-_5-1	GPR55	551	574
PKHD1_CCDS4935.1_ex42_6:51909823-51909846:+_5-5	PKHD1	277	284
CKMT2_CCDS4053.1_ex1_5:80548600-80548623:+_5-1	CKMT2	494	886
FAM169A_CCDS43330.1_ex7_5:74109733-74109756:-_5-5	FAM169A	471	508
RASGEF1C_CCDS4452.1_ex10_5:179563372-179563395:-_5-2	RASGEF1C	279	470
BCL2L1_CCDS13188.1_ex1_20:30309783-30309806:-_5-1	BCL2L1	142	557
LST1_CCDS43450.2_ex3_6:31556366-31556389:-_10-10	LST1	300	487
KCNC2_CCDS58255.1_ex2_12:75601229-75601252:+_5-2	KCNC2	453	639
ACAA1_CCDS2673.1_ex4_3:38168105-38168128:+_5-1	ACAA1	622	463
UBE2K_CCDS33976.1_ex3_4:39757303-39757326:+_6-2	UBE2K	301	314
PCMT1_CCDS5219.2_ex0_6:150070982-150071005:+_5-1	PCMT1	740	777
SMG6_CCDS11016.1_ex8_17:2091726-2091749:+_5-2	SMG6	113	349
LRRC57_CCDS10089.1_ex2_15:42839505-42839528:+_5-1	LRRC57	171	282
UBE2F_CCDS2523.1_ex3_2:238925220-238925243:-_5-2	UBE2F	379	284
CHRDL1_CCDS14553.1_ex4_X:109937450-109937473:+_5-2	CHRDL1	323	373
PYGL_CCDS32080.1_ex12_14:51383666-51383689:+_5-2	PYGL	426	345
GLDN_CCDS10140.2_ex7_15:51692647-51692670:+_5-5	GLDN	236	344
KCNA2_CCDS55625.1_ex2_1:111147048-111147071:-_5-2	KCNA2	197	321
C2orf49_CCDS2068.1_ex2_2:105959335-105959358:-_5-4	C2orf49	111	211
CCDC88C_CCDS45151.1_ex18_14:91791117-91791140:-_5-3	CCDC88C	531	555
sgMAD2L1_9	MAD2L1_LS	8	93
NID2_CCDS9706.1_ex20_14:52534756-52534779:-_5-5	NID2	546	596
TMC1_CCDS6643.1_ex7_9:75369745-75369768:+_5-4	TMC1	474	591
PPP2R1A_CCDS12849.1_ex1_19:52705239-52705262:-_5-1	PPP2R1A	135	399
DMXL1_CCDS4125.1_ex17_5:118485418-118485441:+_5-5	DMXL1	266	295
CAD_CCDS1742.1_ex15_2:27454433-27454456:-_5-3	CAD	194	353
PFDN5_CCDS8853.1_ex4_12:53691815-53691838:+_8-7	PFDN5	256	412
ERCC5_CCDS32004.1_ex7_13:103514634-103514657:+_5-4	ERCC5	318	362
CENPO_CCDS1714.1_ex3_2:25038440-25038463:-_5-3	CENPO	329	214
GCHFR_CCDS10064.1_ex1_15:41058064-41058087:+_5-1	GCHFR	359	562
PDCD2_CCDS47521.1_ex2_6:170893371-170893394:+_7-3	PDCD2	247	790
sgDICER1_7	DICER1_LS	118	245
PID1_CCDS2471.1_ex0_2:229890718-229890741:-_5-2	PID1	435	583
HLA-DQB1_CCDS43451.1_ex3_6:32632696-32632719:-_5-4	HLA-DQB1	567	835
NUP88_CCDS11070.1_ex14_17:5317341-5317364:+_5-3	NUP88	33	278
NTM_CCDS41733.1_ex3_11:132081974-132081997:+_5-5	NTM	598	465
CMTM3_CCDS10815.1_ex2_16:66643391-66643414:+_5-5	CMTM3	422	402
CHST13_CCDS3039.1_ex1_3:126255174-126255197:+_5-1	CHST13	303	460
GPR85_CCDS5758.1_ex0_7:112724667-112724690:-_5-5	GPR85	376	493
RDH13_CCDS42627.1_ex2_19:55559838-55559861:+_5-1	RDH13	393	540
SLC1A4_CCDS1879.1_ex3_2:65237834-65237857:-_6-2	SLC1A4	321	333
C1QTNF7_CCDS3414.1_ex1_4:15444053-15444076:+_5-5	C1QTNF7	231	236
MLN_CCDS47412.1_ex2_6:33766943-33766966:+_5-2	MLN	462	491
NXF1_CCDS44629.1_ex7_11:62571011-62571034:-_5-4	NXF1	345	658
ZNF716_CCDS55112.1_ex3_7:57528508-57528531:+_5-3	ZNF716	373	427
NDNF_CCDS3717.2_ex1_4:121961155-121961178:+_5-5	NDNF	367	318
SLC35E2B_CCDS44041.1_ex4_1:1603020-1603043:+_5-5	SLC35E2B	783	766
sgINTS2_9	INTS2_LS	24	85
CDYL_CCDS4491.2_ex1_6:4892586-4892609:-_5-3	CDYL	315	480
sgMCM2_4	MCM2_LS	138	490
UBXN1_CCDS66105.1_ex6_11:62446000-62446023:+_5-3	UBXN1	346	505
LGR4_CCDS31449.1_ex11_11:27403749-27403772:+_5-2	LGR4	79	268
IDS_CCDS14685.1_ex6_X:148584981-148585004:+_5-4	IDS	234	417
DUSP8_CCDS7724.1_ex0_11:1578787-1578810:+_5-3	DUSP8	425	539
IQCB1_CCDS33836.1_ex3_3:121507209-121507232:-_5-2	IQCB1	107	211
ARSK_CCDS4073.1_ex3_5:94918706-94918729:+_5-4	ARSK	184	185
SYCE2_CCDS42509.1_ex4_19:13029060-13029083:-_5-5	SYCE2	324	570
THAP2_CCDS9001.1_ex2_12:72070513-72070536:-_5-5	THAP2	376	450
SETD9_CCDS3972.1_ex1_5:56206995-56207018:+_5-1	SETD9	495	608
ACVR1B_CCDS44893.2_ex2_12:52374832-52374855:+_5-5	ACVR1B	562	724
TLR2_CCDS3784.1_ex0_4:154624984-154625007:+_5-5	TLR2	317	392
GPAA1_CCDS43776.1_ex1_8:145138095-145138118:+_5-1	GPAA1	319	471
HES6_CCDS2527.1_ex0_2:239147846-239147869:-_10-4	HES6	579	767
HIP1R_CCDS31922.1_ex13_12:123340527-123340550:-_5-4	HIP1R	564	774
CDH6_CCDS3894.1_ex5_5:31305383-31305406:-_5-5	CDH6	379	361
RPS24_CCDS44443.1_ex2_10:79795287-79795310:-_7-2	RPS24	186	506
sgBRAF_4	BRAF_LS	99	328
SNAP91_CCDS47455.1_ex26_6:84375231-84375254:-_5-4	SNAP91	659	694
SSX3_CCDS14291.1_ex3_X:48213470-48213493:-_4-2	SSX3	211	566
TRIM58_CCDS1636.1_ex0_1:248020709-248020732:+_5-2	TRIM58	657	766
TMSB4X_CCDS35202.1_ex0_X:12994467-12994490:-_1-1	TMSB4X	388	469
MEGF10_CCDS4142.1_ex1_5:126674891-126674914:+_5-1	MEGF10	220	549
ETV3_CCDS44250.1_ex0_1:157095392-157095415:+_9-1	ETV3	536	556
THAP3_CCDS55572.1_ex1_1:6688660-6688683:-_5-3	THAP3	907	791
IMP3_CCDS10282.1_ex0_15:75932244-75932267:-_5-3	IMP3	115	477
WDFY3_CCDS3609.1_ex51_4:85722837-85722860:+_5-2	WDFY3	887	805
CWC22_CCDS46465.1_ex15_2:180846669-180846692:-_5-4	CWC22	81	366
CASD1_CCDS5636.1_ex7_7:94164768-94164791:+_5-4	CASD1	323	250
EVI5L_CCDS12188.1_ex6_19:7916569-7916592:+_5-5	EVI5L	455	512
ADCY4_CCDS9627.1_ex23_14:24802053-24802076:+_5-4	ADCY4	294	482
sgREV1_6	REV1_LS	440	556
sgBRWD1_1	BRWD1_LS	228	361
sgPOLR2F_7	POLR2F_LS	94	290
PCED1A_CCDS13035.1_ex3_20:2819260-2819283:-_5-4	PCED1A	342	356
TRAFD1_CCDS9160.1_ex4_12:112580042-112580065:-_5-5	TRAFD1	720	645
PDZD7_CCDS31269.1_ex6_10:102783281-102783304:+_5-3	PDZD7	366	565
HIST1H4K_CCDS4631.1_ex0_6:27799197-27799220:-_5-5	HIST1H4K	484	638
SPNS3_CCDS11045.1_ex3_17:4349440-4349463:+_5-4	SPNS3	559	722
CCRN4L_CCDS3743.1_ex1_4:139964396-139964419:+_5-2	CCRN4L	513	471
RGS14_CCDS43405.1_ex6_5:176794774-176794797:+_5-4	RGS14	536	642
LYSMD4_CCDS10381.1_ex3_15:100272050-100272073:-_9-9	LYSMD4	413	816
NLRP4_CCDS12936.1_ex1_19:56370005-56370028:+_5-5	NLRP4	303	316
CYP26B1_CCDS1919.1_ex2_2:72361931-72361954:+_5-1	CYP26B1	539	538
FBP2_CCDS6711.1_ex4_9:97346870-97346893:+_5-2	FBP2	284	513
MYO1C_CCDS11003.1_ex22_17:1381989-1382012:+_5-2	MYO1C	199	458
ADIPOQ_CCDS3284.1_ex0_3:186571002-186571025:-_5-1	ADIPOQ	602	470
RNF150_CCDS34065.1_ex6_4:142053729-142053752:-_5-5	RNF150	805	759
NCMAP_CCDS30632.1_ex2_1:24932139-24932162:-_5-5	NCMAP	72	199
PPIP5K2_CCDS34207.1_ex6_5:102484956-102484979:-_5-3	PPIP5K2	107	154
sgBPTF_4	BPTF_LS	212	342
GLA_CCDS14484.1_ex5_X:100658805-100658828:+_5-4	GLA	436	437
ZDHHC12_CCDS6909.1_ex3_9:131484726-131484749:+_5-4	ZDHHC12	594	522
ANGPTL5_CCDS8312.1_ex3_11:101773418-101773441:-_5-4	ANGPTL5	103	76
ATP11C_CCDS14668.1_ex23_X:138886653-138886676:+_5-5	ATP11C	81	267
BTN2A2_CCDS4606.1_ex1_6:26385564-26385587:+_16-4	BTN2A2	491	544
S1PR2_CCDS12229.1_ex0_19:10335329-10335352:+_5-3	S1PR2	536	772
CTRL00307	NON-TARGETING	242	209
KCNMB4_CCDS8997.1_ex0_12:70760668-70760691:-_5-2	KCNMB4	505	622
DEPDC1_CCDS44159.1_ex9_1:68955251-68955274:-_5-5	DEPDC1	93	184
MYO16_CCDS32008.1_ex21_13:109672168-109672191:+_5-5	MYO16	286	432
HNMT_CCDS2181.1_ex1_2:138727759-138727782:+_10-3	HNMT	638	667
PGK1_CCDS14438.1_ex2_X:77369287-77369310:-_5-3	PGK1	207	397
sgMKL1_4	MKL1_LS	345	491
RERGL_CCDS66332.1_ex1_12:18237556-18237579:-_5-4	RERGL	243	299
PRAME_CCDS13801.1_ex1_22:22892339-22892362:+_5-2	PRAME	215	321
sgTAF1_10	TAF1_LS	291	349
BMPR1A_CCDS7378.1_ex3_10:88659634-88659657:-_5-2	BMPR1A	189	296
PSEN1_CCDS9812.1_ex2_14:73640281-73640304:-_5-3	PSEN1	198	328
LRRTM3_CCDS7270.1_ex1_10:68687064-68687087:-_5-3	LRRTM3	209	280
CTRL00343	NON-TARGETING	439	506
MMP3_CCDS8323.1_ex9_11:102714169-102714192:+_5-5	MMP3	385	453
TMEM89_CCDS33751.1_ex1_3:48659015-48659038:-_5-3	TMEM89	526	470
sgACVR2B_4	ACVR2B_LS	16	406
TEN1_CCDS45780.2_ex1_17:73987663-73987686:+_5-5	TEN1	397	534
MAPK4_CCDS42437.1_ex0_18:48190494-48190517:-_5-1	MAPK4	609	709
MRPS18A_CCDS4906.1_ex5_6:43655414-43655437:-_5-5	MRPS18A	325	685
ZNF74_CCDS42982.1_ex2_22:20755034-20755057:-_5-3	ZNF74	296	596
DDB1_CCDS31576.1_ex17_11:61089113-61089136:-_5-1	DDB1	85	390
MRPL24_CCDS1155.1_ex2_1:156707881-156707904:+_5-3	MRPL24	349	424
STRAP_CCDS8676.1_ex3_12:16043533-16043556:+_5-4	STRAP	79	147
GCNT3_CCDS10172.1_ex0_15:59910685-59910708:+_5-2	GCNT3	214	387
ZNF383_CCDS12501.1_ex3_19:37733481-37733504:-_5-4	ZNF383	283	289
OLIG1_CCDS42920.2_ex0_21:34443022-34443045:+_5-5	OLIG1	281	491
DUSP26_CCDS6092.1_ex2_8:33454831-33454854:+_5-4	DUSP26	713	735
SURF6_CCDS6962.1_ex0_9:136199080-136199103:+_5-1	SURF6	256	820
SDF4_CCDS12.1_ex4_1:1159202-1159225:+_5-2	SDF4	487	702
C10orf128_CCDS41519.1_ex3_10:50374923-50374946:-_5-1	C10orf128	263	324
COL26A1_CCDS64739.1_ex5_7:101187317-101187340:-_5-5	COL26A1	432	587
KCNE1_CCDS13636.1_ex0_21:35821846-35821869:-_5-5	KCNE1	503	446
IFNE_CCDS34997.1_ex0_9:21481531-21481554:+_5-5	IFNE	307	314
LSS_CCDS13733.1_ex14_21:47635626-47635649:+_5-2	LSS	507	715
C10orf67_CCDS44365.1_ex4_10:23633597-23633620:-_5-5	C10orf67	401	428
sgGTF2H1_6	GTF2H1_LS	208	324
ZNF831_CCDS42894.1_ex0_20:57767429-57767452:+_5-4	ZNF831	411	644
FGF8_CCDS7515.1_ex2_10:103534569-103534592:+_5-5	FGF8	376	643
MAST2_CCDS41326.1_ex1_1:46290237-46290260:-_5-1	MAST2	143	271
ALOX5_CCDS58078.1_ex1_10:45877925-45877948:-_5-2	ALOX5	192	267
RAB5B_CCDS58244.1_ex1_12:56383818-56383841:+_5-4	RAB5B	460	405
ACSM3_CCDS10589.1_ex1_16:20787219-20787242:+_5-4	ACSM3	298	347
NXPE4_CCDS41718.1_ex1_11:114450984-114451007:+_5-4	NXPE4	376	401
SEZ6L2_CCDS10658.1_ex15_16:29908154-29908177:-_5-5	SEZ6L2	242	234
COL20A1_CCDS46628.1_ex12_20:61943310-61943333:-_5-5	COL20A1	660	695
FAM210A_CCDS11866.1_ex2_18:13681872-13681895:-_5-4	FAM210A	457	394
NAT16_CCDS5713.1_ex2_7:100817827-100817850:-_5-5	NAT16	432	532
SSMEM1_CCDS5816.1_ex2_7:129855939-129855962:-_5-4	SSMEM1	559	557
ZNF35_CCDS2718.2_ex1_3:44694115-44694138:-_5-3	ZNF35	397	587
IER2_CCDS12295.1_ex0_19:13264254-13264277:-_5-5	IER2	535	717
SLC4A2_CCDS56520.1_ex11_7:150768148-150768171:+_5-4	SLC4A2	462	527
TCOF1_CCDS4306.1_ex6_5:149753842-149753865:+_5-4	TCOF1	794	749
HIST1H2BN_CCDS4633.1_ex0_6:27806598-27806621:+_3-3	HIST1H2BN	58	495
CBX5_CCDS8875.1_ex2_12:54645948-54645971:+_5-4	CBX5	160	179
TMEM86A_CCDS7844.1_ex1_11:18722559-18722582:-_5-1	TMEM86A	610	643
SULT1C3_CCDS33267.1_ex3_2:108872094-108872117:-_5-3	SULT1C3	474	385
PLSCR2_CCDS56284.1_ex5_3:146177761-146177784:+_5-4	PLSCR2	248	440
COL1A1_CCDS11561.1_ex48_17:48276907-48276930:+_5-3	COL1A1	237	629
PEF1_CCDS345.1_ex2_1:32098856-32098879:+_5-1	PEF1	569	486
ZNF146_CCDS12492.1_ex0_19:36727602-36727625:-_5-3	ZNF146	668	575
HMGA2_CCDS31854.1_ex2_12:66232310-66232333:+_5-5	HMGA2	590	417
NT5DC3_CCDS41824.1_ex12_12:104208785-104208808:-_5-5	NT5DC3	80	117
CLIC1_CCDS4719.1_ex3_6:31701673-31701696:+_5-4	CLIC1	429	440
ITGA4_CCDS42788.1_ex0_2:182322560-182322583:-_5-2	ITGA4	612	540
sgACVR1C_7	ACVR1C_LS	300	304
MRPS17_CCDS5520.1_ex0_7:56020979-56021002:-_5-1	MRPS17	215	432
ASIC1_CCDS44876.1_ex2_12:50471023-50471046:+_5-2	ASIC1	341	410
FBXO44_CCDS131.1_ex1_1:11718381-11718404:+_5-3	FBXO44	446	536
MRPL1_CCDS3583.2_ex3_4:78806471-78806494:+_5-5	MRPL1	98	141
CHODL_CCDS13570.1_ex1_21:19629102-19629125:-_5-2	CHODL	315	422
TUBB3_CCDS10988.1_ex3_16:90001413-90001436:+_8-7	TUBB3	555	840
PRRC2C_CCDS1296.2_ex3_1:171484973-171484996:-_5-1	PRRC2C	682	635
WDR49_CCDS3201.1_ex11_3:167293812-167293835:+_5-5	WDR49	467	466
GDPD2_CCDS14402.1_ex5_X:69646574-69646597:-_5-1	GDPD2	699	648
sgPSMD1_7	PSMD1_LS	10	300
C1orf54_CCDS948.1_ex2_1:150248170-150248193:-_5-3	C1orf54	100	92
sgBCR_10	BCR_LS	270	345
SREBF1_CCDS11189.1_ex16_17:17722882-17722905:+_5-5	SREBF1	596	812
ARSF_CCDS14123.1_ex4_X:3002398-3002421:+_5-4	ARSF	485	394
ZNF784_CCDS12930.1_ex0_19:56133891-56133914:+_5-4	ZNF784	399	570
BEST3_CCDS41810.1_ex3_12:70070986-70071009:-_7-4	BEST3	205	259
BRPF1_CCDS2575.1_ex1_3:9781407-9781430:-_5-4	BRPF1	411	503
ASB17_CCDS671.1_ex1_1:76387859-76387882:+_5-1	ASB17	112	161
TMEM213_CCDS47722.1_ex1_7:138486126-138486149:-_5-2	TMEM213	521	689
THEMIS2_CCDS30653.1_ex0_1:28199154-28199177:+_6-1	THEMIS2	438	624
WFDC3_CCDS33478.1_ex4_20:44417607-44417630:+_5-4	WFDC3	580	612
TLN1_CCDS35009.1_ex29_9:35712050-35712073:+_5-1	TLN1	617	856
PDE4DIP_CCDS30824.1_ex37_1:144922544-144922567:-_22-8	PDE4DIP	173	205
BTBD1_CCDS10322.1_ex6_15:83725208-83725231:-_5-1	BTBD1	320	365
FAM46C_CCDS896.1_ex0_1:118165720-118165743:-_5-3	FAM46C	204	267
sgCDC34_3	CDC34_LS	159	336
sgMAPKAPK5_1	MAPKAPK5_LS	426	321
APLNR_CCDS7950.1_ex0_11:57003964-57003987:-_5-2	APLNR	88	345
C1orf131_CCDS1591.2_ex3_1:231362717-231362740:-_5-1	C1orf131	389	618
GMPS_CCDS46941.1_ex2_3:155615765-155615788:-_5-3	GMPS	64	326
HEPN1_CCDS41729.1_ex0_11:124789746-124789769:+_5-2	HEPN1	105	229
UBXN2B_CCDS43741.1_ex3_8:59345709-59345732:+_5-4	UBXN2B	98	174
CCDC140_CCDS2452.1_ex0_2:223168724-223168747:-_5-1	CCDC140	187	260
LDLRAD2_CCDS30624.1_ex1_1:22141226-22141249:-_5-4	LDLRAD2	225	415
ZNF541_CCDS46133.2_ex12_19:48049181-48049204:-_5-4	ZNF541	501	721
AGK_CCDS5865.1_ex6_7:141315330-141315353:+_5-4	AGK	429	428
GFI1_CCDS30773.1_ex4_1:92948472-92948495:-_5-3	GFI1	429	554
TMEM71_CCDS47921.1_ex5_8:133764038-133764061:+_5-1	TMEM71	154	206
KLC2_CCDS44653.1_ex3_11:66031178-66031201:+_5-5	KLC2	169	373
SERINC5_CCDS54873.1_ex8_5:79473125-79473148:+_5-5	SERINC5	247	350
CDCA7L_CCDS47558.1_ex4_7:21945976-21945999:+_5-2	CDCA7L	398	356
PRRT4_CCDS47698.2_ex4_7:127999638-127999661:+_5-2	PRRT4	493	642
SERAC1_CCDS5255.1_ex11_6:158567841-158567864:+_5-4	SERAC1	866	871
CDH22_CCDS13395.1_ex5_20:44839052-44839075:+_5-1	CDH22	475	857
LIN28B_CCDS34504.1_ex1_6:105406125-105406148:-_5-2	LIN28B	109	183
ST8SIA5_CCDS11930.1_ex2_18:44266129-44266152:+_5-1	ST8SIA5	0	9
FRAS1_CCDS54771.1_ex2_4:79158760-79158783:-_5-2	FRAS1	236	284
XIRP2_CCDS42768.1_ex6_2:168098374-168098397:-_5-5	XIRP2	113	169
ANHX_CCDS53855.1_ex4_12:133803698-133803721:-_5-3	ANHX	282	502
PSTK_CCDS7633.1_ex1_10:124742378-124742401:-_5-5	PSTK	72	215
TAX1BP1_CCDS43561.1_ex4_7:27824792-27824815:+_5-1	TAX1BP1	47	48
CXorf66_CCDS35411.1_ex1_X:139040345-139040368:+_5-5	CXorf66	480	267
MRPL22_CCDS4331.1_ex5_5:154339562-154339585:+_6-3	MRPL22	236	341
sgSF3A3_4	SF3A3_LS	12	258
EPS8_CCDS31753.1_ex15_12:15822316-15822339:+_5-4	EPS8	148	243
MAGEB2_CCDS14219.1_ex0_X:30237077-30237100:+_5-4	MAGEB2	84	77
TPCN1_CCDS31908.1_ex3_12:113705693-113705716:+_5-1	TPCN1	446	670
GLIS1_CCDS582.1_ex7_1:54060315-54060338:+_5-5	GLIS1	351	403
KIF1C_CCDS11065.1_ex10_17:4908190-4908213:+_5-4	KIF1C	477	431
PTCD2_CCDS4014.2_ex7_5:71638810-71638833:-_5-5	PTCD2	70	35
SLC22A3_CCDS5277.1_ex1_6:160819014-160819037:+_5-5	SLC22A3	539	724
AOC3_CCDS11444.1_ex0_17:41004497-41004520:+_10-2	AOC3	331	395
SLC12A8_CCDS43143.1_ex8_3:124854503-124854526:+_5-3	SLC12A8	449	592
RAP1B_CCDS58253.1_ex2_12:69047992-69048015:-_9-7	RAP1B	152	219
B3GNT3_CCDS12364.1_ex0_19:17919161-17919184:+_5-5	B3GNT3	277	348
ZNF266_CCDS12213.1_ex0_19:9524979-9525002:-_5-1	ZNF266	156	324
sgRPL15_7	RPL15_LS	0	542
MZT2B_CCDS2157.1_ex1_2:130940233-130940256:-_5-4	MZT2B	0	2
sgATAD2B_5	ATAD2B_LS	397	587
CCDC61_CCDS46120.2_ex2_19:46509866-46509889:+_5-2	CCDC61	518	644
GRAMD4_CCDS33672.1_ex0_22:47022791-47022814:+_5-1	GRAMD4	362	382
DPH7_CCDS7047.1_ex4_9:140468824-140468847:-_5-2	DPH7	377	631
EPO_CCDS5705.1_ex1_7:100319259-100319282:-_5-1	EPO	545	732
USP30_CCDS9123.2_ex7_12:109519183-109519206:-_5-5	USP30	421	684
COL7A1_CCDS2773.1_ex99_3:48626069-48626092:-_5-3	COL7A1	378	613
MS4A3_CCDS31567.1_ex3_11:59834549-59834572:-_13-10	MS4A3	179	305
sgCDKL1_6	CDKL1_LS	196	302
MYO5A_CCDS42037.1_ex20_15:52664513-52664536:-_5-2	MYO5A	332	388
RRN3_CCDS10559.1_ex6_16:15166920-15166943:+_5-2	RRN3	0	94
CNOT1_CCDS10799.1_ex42_16:58620447-58620470:-_5-4	CNOT1	241	667
